GivenName,Surname,StreetAddress,City,ZipCode
Genevre,Latourelle,"8 avenue Jules Ferry",SÈVRES,92310
Jeanette,Cormier,"17 rue Lenotre",RENNES,35000
Adrienne,Baron,"6 Rue du Limas",BASTIA,20600
Ogier,Pirouet,"72 Boulevard de Normandie",FORT-DE-FRANCE,97200
Louise,Royer,"46 rue de la République",LYON,69003
Florence,Faure,"51 rue Léon Dierx",LIMOGES,87280
Quennel,Marcoux,"71 rue de la Boétie",PLAISIR,78370
Julien,Daoust,"68 rue Sébastopol",SAINTE-MARIE,97230
Bellamy,Gosselin,"95 rue Marie de Médicis",BLAGNAC,31700
Halette,Édouard,"42 Rue Frédéric Chopin",VERTOU,44120
Yves,Rochefort,"71 rue Gontier-Patin",AIX-EN-PROVENCE,13100
Jules,Roy,"77 rue Isambard",FORT-DE-FRANCE,97234
Allyriane,Mireault,"39 place Maurice-Charretier",CHAMPIGNY-SUR-MARNE,94500
Cheney,Boulé,"13 rue du Clair Bocage","LA VARENNE-SAINT-HILAIRE",94210
Marthe,Turcotte,"38 rue Gustave Eiffel",REZÉ,44400
Richard,Allard,"15 Boulevard de Normandie",FORBACH,57600
Genevre,Quirion,"95 Place du Jeu de Paume",VIERZON,18100
Mirabelle,Lamontagne,"32 rue de la Boétie",POINTE-À-PITRE,97110
Seymour,Labossière,"46 rue des Coudriers",MULHOUSE,68100
Catherine,Paquin,"6 avenue de Provence",VALENCE,26000
Aurélie,Sabourin,"13 Rue du Limas",BASTIA,20600
Archard,Ouellet,"27 Avenue des Tuileries",HAGUENAU,67500
Vignette,Hervé,"7 rue de l'Epeule",RUEIL-MALMAISON,92500
Laurence,Lafond,"46 rue du Faubourg National",TAVERNY,95150
Avril,Jobin,"57 rue Victor Hugo",CORBEIL-ESSONNES,91100
Mercer,Boileau,"36 rue de Lille",ATHIS-MONS,91200
Alacoque,Belisle,"22 rue Saint Germain",GIF-SUR-YVETTE,91190
Seymour,Leclerc,"6 rue de la Hulotais",SAINT-PRIEST,69800
Montague,Paulet,"85 Rue Frédéric Chopin",VERTOU,44120
Langley,Croteau,"27 Rue de Strasbourg",CLICHY-SOUS-BOIS,93390
Cosette,Paradis,"47 rue Michel Ange","LE HAVRE",76600
Odo,Sevier,"56 Place Charles de Gaulle",VILLENEUVE-D'ASCQ,59491
Lotye,"Du Trieux","5 boulevard de la Liberation",MARSEILLE,13013
Ancelote,Aucoin,"27 rue des Nations Unies",SAINT-CLOUD,92210
Aymon,Boncoeur,"35 Rue du Limas",BASTIA,20200
Medoro,Gour,"76 rue La Boétie",PARIS,75014
Marveille,Berger,"75 rue de Penthièvre",QUIMPER,29000
Romain,Parmentier,"40 rue des Dunes",SAINT-MARTIN,97150
Auda,Lanctot,"47 Avenue des Tuileries",HAGUENAU,67500
Philippine,Duperré,"98 rue de Groussay",RODEZ,12000
Garland,Vadnais,"24 rue de l'Epeule",ROUEN,76000
Cammile,Charrette,"27 rue Pierre De Coubertin",TOULOUSE,31200
Martine,Noël,"2 rue de la République",LYON,69001
Campbell,Bazinet,"41 place de Miremont",VILLEPARISIS,77270
Bradamate,Petrie,"39 rue Clement Marot",PESSAC,33600
Senapus,Lafrenière,"19 rue Ernest Renan",CHELLES,77500
Monique,Ruest,"70 avenue Voltaire",MAGAGNOSC,06520
Octave,Lamarre,"58 rue Goya","LE MANS",72100
Babette,Vadnais,"80 rue Reine Elisabeth",MENDE,48000
Arnou,Charest,"24 place de Miremont",VILLEPARISIS,77270
Rachelle,Sacré,"97 rue du Château",SAINT-ÉTIENNE,42100
Hilaire,Gareau,"26 Cours Marechal-Joffre",DENAIN,59220
Bradamate,Clavette,"41 rue du Faubourg National",TARBES,65000
Guillaume,Généreux,"8 rue Adolphe Wurtz","LE ROBERT",97231
Quennel,Lemieux,"92 rue Victor Hugo",COMPIÈGNE,60200
Romaine,Gladu,"37 place Maurice-Charretier",CHARLEVILLE-MÉZIÈRES,08000
Brice,Bérard,"31 avenue du Marechal Juin",SAINT-LÔ,50000
Toussaint,Coupart,"52 rue des Soeurs","LA CELLE-SAINT-CLOUD",78170
Christiane,Michaud,"41 avenue Ferdinand de Lesseps",GRANDE-SYNTHE,59760
Orson,"de Launay","65 Avenue De Marlioz",ARGENTEUIL,95100
Delit,Sarrazin,"72 rue du Président Roosevelt",SARTROUVILLE,78500
Lyle,Meunier,"91 rue Sadi Carnot",AURILLAC,15000
Cloridan,Marcoux,"19 Place de la Gare",COLOMBES,92700
Isaac,Duplessis,"81 rue du Président Roosevelt",SAVIGNY-LE-TEMPLE,77176
Gabrielle,Dubeau,"80 rue des Soeurs","LA COURNEUVE",93120
Gérard,Chaloux,"94 Chemin des Bateliers",ALENÇON,61000
Kari,Charlesbois,"29 Chemin des Bateliers",ALENÇON,61000
Amorette,Gadbois,"71 place Stanislas",NANTES,44000
Huon,Babin,"3 rue Beauvau",MARSEILLE,13001
Belisarda,Laramée,"63 Square de la Couronne",PARIS,75001
Orlene,Lesage,"34 rue de Raymond Poincaré",NARBONNE,11100
Roux,Lesage,"15 Rue Roussy",NOUMÉA,98800
Pryor,Therriault,"7 Avenue des Tuileries",GUÉRET,23000
Millicent,Guernon,"41 rue du Gue Jacquet",CHÂTENAY-MALABRY,92290
Esmeraude,Talon,"93 rue du Paillle en queue",LEVALLOIS-PERRET,92300
Auda,Ailleboust,"22 Avenue des Tuileries",GRIGNY,91350
Jérôme,Forest,"7 Rue Joseph Vernet",BAR-LE-DUC,55000
Delit,Arpin,"88 avenue de l'Amandier",BOIS-COLOMBES,92270
Michel,Roux,"41 rue Nationale",PARIS,75004
Rule,Étoile,"88 boulevard Aristide Briand","LE CHESNAY",78150
Charmaine,Veronneau,"79 rue Léon Dierx",LOMME,59160
Ormazd,Latourelle,"45 rue du Paillle en queue",L'HAŸ-LES-ROSES,94240
Aubin,Norbert,"90 Rue du Palais",ÉPINAY-SUR-SEINE,93800
Pomeroy,Busque,"28 rue Reine Elisabeth",MÉRIGNAC,33700
Eulalie,Masson,"89 rue du Fossé des Tanneurs",TORCY,77200
Annot,Sanschagrin,"65 Rue du Palais",ÉPINAY-SUR-SEINE,93800
Brie,Salois,"38 Avenue des Tuileries",HAZEBROUCK,59190
Martine,Jalbert,"73 rue Victor Hugo",CONFLANS-SAINTE-HONORINE,78700
Thiery,Lavoie,"47 rue des Soeurs",JUAN-LES-PINS,06160
Aimée,Labrecque,"59 boulevard de Prague",NÎMES,30000
Gustave,Henrichon,"1 rue Goya","LE PERREUX-SUR-MARNE",94170
Claude,Loiseau,"6 route de Lyon",JOUÉ-LÈS-TOURS,37300
Aubine,Meilleur,"11 Rue de la Pompe",MARCQ-EN-BAROEUL,59700
Dreux,Deslauriers,"65 Square de la Couronne",PARIS,75001
Sargent,Jalbert,"86 Rue Marie De Médicis",CARCASSONNE,11000
Azura,Hervieux,"64 Avenue des Pr'es",MONTPELLIER,34000
Odelette,"de Chateaub","83 Faubourg Saint Honoré",PARIS,75018
Vernon,Lizotte,"73 rue de la Hulotais",SAINT-PRIEST,69800
Scoville,Duperré,"68 Place Charles de Gaulle",VILLENEUVE-D'ASCQ,59491
Emmanuel,Thibault,"34 rue Ernest Renan",CHELLES,77500
Orville,Bordeleau,"96 rue Léon Dierx",LIMOGES,87280
Hamilton,Bienvenue,"65 Place de la Madeleine",PARIS,75010
Claude,Généreux,"73 Place du Jeu de Paume",VIERZON,18100
Jesper,Begin,"43 avenue Jean Portalis",TOURS,37200
Orva,Riel,"67 boulevard Bryas",CREIL,60100
Henry,Covillon,"26 rue Descartes",STRASBOURG,67200
Françoise,Tardif,"62 boulevard Bryas",DAMMARIE-LES-LYS,77190
Arthur,Abril,"56 rue de l'Epeule",RUEIL-MALMAISON,92500
Delit,Ruest,"44 Avenue Millies Lacroix",ÉCHIROLLES,38130
Dominic,Duperré,"57 Rue St Ferréol",MEUDON-LA-FORÊT,92360
Auriville,Guay,"66 boulevard d'Alsace",VANVES,92170
Apolline,Latourelle,"59 rue Marie de Médicis",BÉZIERS,34500
Charlot,Parenteau,"68 rue Charles Corbeau",FÉCAMP,76400
Rabican,Truchon,"35 Place de la Madeleine",PARIS,75011
Annot,Chabot,"3 avenue du Marechal Juin",SAINT-LAURENT-DU-VAR,06700
Lowell,Gaillou,"92 rue Reine Elisabeth",MENDE,48000
Lance,Marleau,"72 place Stanislas",NANCY,54100
Magnolia,Duplanty,"68 rue Grande Fusterie",BRIVE-LA-GAILLARDE,19100
Donatien,Berthelette,"64 cours Franklin Roosevelt",MARSEILLE,13010
Olympia,Bonenfant,"41 rue des Dunes",SAINT-MAUR-DES-FOSSÈS,94100
Clarimunda,Houde,"2 place Maurice-Charretier",CHARTRES,28000
Alice,Lebel,"97 rue Marguerite",VIRY-CHÂTILLON,91170
Leala,Michaud,"78 rue Reine Elisabeth",MENTON,06500
Senior,Tachel,"70 rue Pierre De Coubertin",TOULOUSE,31300
Lance,Meilleur,"99 rue de Penthièvre",PONTOISE,95300
Brigliador,Hébert,"49 Rue Frédéric Chopin",VICHY,03200
Jesper,Potvin,"3 rue de la République",LUNÉVILLE,54300
Medoro,Courtemanche,"51 Rue Joseph Vernet",BAIE-MAHAULT,97122
Adorlee,Couturier,"38 rue Beauvau",MARSEILLE,13001
Avelaine,Bonsaint,"55 rue du Président Roosevelt",SAVIGNY-SUR-ORGE,91600
Josette,Meilleur,"36 rue du Général Ailleret","LES ABYMES",97142
Simone,St-Jean,"10 Place de la Gare",COLOMIERS,31770
Berangaria,Clément,"72 avenue de Provence",VALENCIENNES,59300
Sacripant,Faure,"88 rue Petite Fusterie",BREST,29200
Ormazd,Bélair,"16 Place du Jeu de Paume",VIERZON,18100
Suzette,Beauchemin,"87 Quai des Belges",MAUBEUGE,59600
Apolline,Sauvé,"26 rue Nationale",PARIS,75005
Maureen,"de Chateaub","79 rue Descartes",SURESNES,92150
Galatee,Richer,"31 rue de Penthièvre",QUIMPER,29000
Raymond,Dupéré,"9 avenue de l'Amandier",BOBIGNY,93000
Beltane,Arcouet,"37 rue de Raymond Poincaré",NANTES,44300
Ignace,Louineaux,"79 rue Nationale",PARIS,75007
Michèle,Abril,"8 rue Gouin de Beauchesne",SAINT-OUEN,93400
Marsilius,Ruais,"15 avenue de Provence",VANDOEUVRE-LÈS-NANCY,54500
Maurelle,Grivois,"65 Boulevard de Normandie",FORBACH,57600
Zacharie,Desaulniers,"67 rue des Dunes",SAINT-MARTIN-D'HÈRES,38400
Aubrey,Perrault,"23 rue Lenotre",RAMBOUILLET,78120
Dixie,Poirier,"18 rue Nationale",PARIS,75005
Pensee,Lagrange,"97 Rue Hubert de Lisle",LUNEL,34400
Rachelle,Pouliotte,"85 Chemin Challet",LILLE,59800
Clarimunda,Therriault,"69 Rue du Palais",ÉTAMPES,91150
Mariette,Mathieu,"23 Rue de Verdun",MONT-DE-MARSAN,40000
Michèle,Devoe,"77 rue Reine Elisabeth",MÉRIGNAC,33700
Odette,Barrière,"98 rue Banaudon",LYON,69007
Honoré,Vaillancourt,"18 rue Pierre De Coubertin",TOULOUSE,31300
Campbell,Gagné,"78 avenue de Provence",VALENCE,26000
Cerise,Poulin,"92 rue des six frères Ruellan",SARCELLES,95200
Gallia,Beaudry,"66 cours Franklin Roosevelt",MARSEILLE,13009
Sennet,Sylvain,"89 quai Saint-Nicolas",TOURNEFEUILLE,31170
Merci,Vaillancour,"60 boulevard de la Liberation",MARSEILLE,13011
Russell,Pouchard,"20 Rue du Limas",BASSE-TERRE,97100
Emmeline,Henrichon,"76 Square de la Couronne",PANTIN,93500
Richard,Soucy,"70 Place de la Gare",COLMAR,68000
Rachelle,Bousquet,"64 boulevard de la Liberation",MARSEILLE,13013
Marveille,Patry,"9 rue Petite Fusterie",BOURGOIN-JALLIEU,38300
Charles,Foucault,"14 rue Charles Corbeau",FOIX,09000
Françoise,Trudeau,"17 Faubourg Saint Honoré",PARIS,75019
Audric,Lacombe,"94 boulevard Bryas",DAMMARIE-LES-LYS,77190
Gustave,Raymond,"10 rue du Paillle en queue",LEVALLOIS-PERRET,92300
Beltane,Desnoyers,"1 avenue de l'Amandier",BLOIS,41000
Mallory,Lauzier,"66 rue de Penthièvre",PUTEAUX,92800
Viollette,Chnadonnet,"42 avenue de Provence",VANNES,56000
Gérard,Gousse,"35 Place de la Madeleine",PARIS,75011
Clémence,Laforge,"75 rue des lieutemants Thomazo",DOUAI,59500
Viollette,Bériault,"8 avenue de l'Amandier",BORDEAUX,33000
Senior,Duranseau,"64 rue Marguerite",VILLEURBANNE,69100
Éléonore,Auberjonois,"6 Rue du Palais",ERMONT,95120
Karlotta,Garnier,"3 avenue de Provence",VALLAURIS,06220
Jeoffroi,Boisvert,"93 avenue du Marechal Juin",SAINT-LOUIS,97450
Gaetane,Lacombe,"95 Quai des Belges",MARSEILLE,13016
Aleron,Desjardins,"56 Place de la Madeleine",PARIS,75010
Normand,Godin,"87 rue Charles Corbeau",FLEURY-LES-AUBRAIS,45400
Noël,Bonami,"19 rue Nationale",PARIS,75006
Amorette,Lajoie,"89 Rue Roussy",OLIVET,45160
Caroline,Crête,"33 Place de la Madeleine",PARIS,75009
Flordelis,Sirois,"74 Boulevard de Normandie",FORBACH,57600
Arlette,Blanchard,"7 rue des Chaligny",NICE,06000
Lyle,Quessy,"12 rue Sébastopol",SAINTES,17100
Phillipa,Cadieux,"95 rue Gontier-Patin",AGDE,34300
Joanna,Lamy,"10 Rue Frédéric Chopin",VERSAILLES,78000
Roslyn,Rocher,"53 rue Charles Corbeau",FOIX,09000
Garland,Trudeau,"21 rue du Président Roosevelt",SCHILTIGHEIM,67300
Pascaline,Garceau,"23 rue de l'Epeule",ROUBAIX,59100
Jules,Corbeil,"51 cours Franklin Roosevelt",MARSEILLE,13010
Delit,Sabourin,"91 rue de Geneve",AMIENS,80090
Rachelle,Gagnon,"57 rue Banaudon",LYON,69009
Claudette,Beaujolie,"70 route de Lyon",ILLKIRCH-GRAFFENSTADEN,67400
Ernest,Jodion,"45 avenue Jules Ferry",STAINS,93240
Vignette,Casgrain,"38 rue Grande Fusterie",BRÉTIGNY-SUR-ORGE,91220
Baptiste,Busque,"45 Quai des Belges",MASSY,91300
Coralie,Melanson,"86 rue de la République",LYON,69003
Océane,Courtois,"25 Rue Marie De Médicis",CALUIRE-ET-CUIRE,69300
Arnaud,Dubois,"84 rue du Général Ailleret","LE TAMPON",97430
Fauna,Mercure,"63 rue Gouin de Beauchesne",SAINT-NAZAIRE,44600
Fifi,Coupart,"4 Rue Bonnet",VOIRON,38500
Charline,Guertin,"9 avenue Jules Ferry",SÈVRES,92310
Aurore,Garnier,"21 rue des Chaligny",NICE,06300
Dominic,Talon,"6 place Maurice-Charretier",CHAMPIGNY-SUR-MARNE,94500
Verney,Houle,"28 place Stanislas",NANTES,44100
Melisande,Massé,"61 avenue Jules Ferry",SÈVRES,92310
Marshall,Guimond,"82 rue de Raymond Poincaré",NEUILLY-SUR-MARNE,93330
Varden,Jacques,"41 avenue Ferdinand de Lesseps",GRADIGNAN,33170
Turner,Noël,"42 rue de Penthièvre",PONTOISE,95300
Jacqueline,Daoust,"90 rue Sébastopol",SAINTE-GENEVIÈVE-DES-BOIS,91700
Orville,Beaudouin,"90 rue Lenotre",RAMBOUILLET,78120
Zerbino,Paquet,"39 rue des six frères Ruellan",SARREGUEMINES,57200
Marc,Charlesbois,"51 rue de la Hulotais",SAINT-PIERRE-ET-MIQUELON,97500
Gilbert,Lebel,"91 rue Adolphe Wurtz","LE PUY-EN-VELAY",43000
Fitz,Deschamps,"38 avenue Jean Portalis",TREMBLAY-EN-FRANCE,93290
Sumner,Boisvert,"68 rue Marie de Médicis",BÉTHUNE,62400
Vernon,Pelland,"41 rue Léon Dierx",LOMME,59160
Burkett,Desruisseaux,"40 boulevard Aristide Briand","LE CREUSOT",71200
Rachelle,Begin,"81 rue de Lille",ASNIÈRES-SUR-SEINE,92600
Carole,Poisson,"76 boulevard Albin Durand",CHALON-SUR-SAÔNE,71100
Bellamy,Cailot,"65 Faubourg Saint Honoré",PARIS,75116
Lyle,Charlesbois,"61 Boulevard de Normandie",FORBACH,57600
Logistilla,Fouquet,"13 rue des Chaligny",NEVERS,58000
Delit,Loiselle,"68 rue Goya","LE MANS",72000
Roux,Béland,"61 Cours Marechal-Joffre",DAX,40100
Ferragus,Michel,"62 avenue du Marechal Juin",SAINT-LEU,97436
Clarimunda,Ducharme,"64 rue Ernest Renan",CHELLES,77500
Sabine,Labonté,"44 avenue Jean Portalis",TRAPPES,78190
Forrest,Perreault,"63 avenue Jean Portalis",TOURS,37200
Aimée,Bellemare,"65 rue Victor Hugo",CORBEIL-ESSONNES,91100
Laetitia,Dupont,"5 boulevard d'Alsace",VÉLIZY-VILLACOUBLAY,78140
Patience,Jalbert,"52 rue du Président Roosevelt",SAVIGNY-LE-TEMPLE,77176
Olympia,Cantin,"26 rue Jean-Monnet",GONESSE,95500
Madeleine,Bourgeois,"36 rue de l'Aigle","LA POSSESSION",97419
Olivier,Lebrun,"55 avenue Jules Ferry",SOTTEVILLE-LÈS-ROUEN,76300
Porter,Salois,"61 Avenue des Tuileries",HAZEBROUCK,59190
Bellamy,Huppé,"58 rue du Faubourg National",TAVERNY,95150
Laverne,Lemelin,"34 rue Goya","LE MANS",72100
Cheney,Bousquet,"7 rue Ernest Renan",CHAUMONT,52000
Telford,Lamour,"9 place Stanislas",NANTES,44000
Roxanne,Montminy,"97 rue Victor Hugo",CONFLANS-SAINTE-HONORINE,78700
Blanchefle,Chatigny,"78 rue des Soeurs","LA GARDE",83130
Marguerite,Lejeune,"59 Rue du Limas",BAYONNE,64100
Brigitte,Cousteau,"91 Place de la Gare",COMBS-LA-VILLE,77380
Zdenek,Lemieux,"22 avenue de Bouvines",SÈTE,34200
Gaspar,Boivin,"8 rue du Gue Jacquet",CHÂTEAUROUX,36000
Holly,Lacasse,"35 rue des Dunes",SAINT-MARTIN,97150
Raymond,Demers,"83 rue Pierre Motte",SAINTE-ANNE,97180
Vick,Rocher,"48 rue Sébastopol",SAINTE-MARIE,97230
Bellamy,Tachel,"36 rue du Château",SAINT-ÉTIENNE,42100
Ignace,Allard,"82 rue de la République",LUNÉVILLE,54300
Royden,Séguin,"72 rue Bonneterie",MIRAMAS,13140
Ferrau,Levasseur,"91 rue du Clair Bocage","LA ROCHE-SUR-YON",85000
Cloridan,Levasseur,"15 Chemin Challet",LIÉVIN,62800
Dorothée,Mainville,"54 Rue Hubert de Lisle",LORMONT,33310
Jesper,Brodeur,"33 boulevard d'Alsace",VÉNISSIEUX,69200
Carolos,Clavette,"30 rue de Groussay",ROSNY-SOUS-BOIS,93110
Eliot,Forest,"7 boulevard Amiral Courbet",OYONNAX,01100
Corette,Fugère,"46 rue des six frères Ruellan",SALON-DE-PROVENCE,13300
Marshall,Méthot,"82 rue Lenotre",RENNES,35000
Orville,Bellefeuille,"25 rue Pierre Motte",SAINT-DENIS,97400
Aubrey,Lemelin,"13 rue de la Boétie",POINTE-À-PITRE,97110
Roch,Sicard,"11 rue du Clair Bocage","LA SEYNE-SUR-MER",83500
Anastasie,Champagne,"8 rue Banaudon",LYON,69006
Burkett,Jomphe,"26 rue du Faubourg National",THIONVILLE,57100
Laurene,Petit,"11 avenue Ferdinand de Lesseps",GRANDE-SYNTHE,59760
Amitee,Garreau,"61 place de Miremont",VILLENEUVE-SAINT-GEORGES,94190
Delit,Charron,"55 rue des lieutemants Thomazo",DOUAI,59500
Matthieu,Houde,"41 avenue du Marechal Juin",SAINT-LOUIS,97450
Melodie,Bazin,"93 rue Victor Hugo",COMPIÈGNE,60200
Marjolaine,Barjavel,"55 rue de la Mare aux Carats",MONTPELLIER,34080
Magnolia,Plourde,"99 Rue Roussy",NOUMÉA,98800
Thierry,Fremont,"5 Chemin Du Lavarin Sud",CAHORS,46000
Brice,Brousseau,"60 rue Porte d'Orange",CARPENTRAS,84200
Aubin,Dandonneau,"51 Avenue Millies Lacroix",DUNKERQUE,59640
Benoît,Alexandre,"74 Rue Hubert de Lisle",LUNEL,34400
Ancelina,Lapointe,"42 route de Lyon",IVRY-SUR-SEINE,94200
Matthieu,Beaupré,"64 boulevard Amiral Courbet",ORVAULT,44700
Namo,Monrency,"37 rue Descartes",STRASBOURG,67000
Maurice,Renaud,"7 rue des Chaligny",NEVERS,58000
Éric,Turcotte,"30 rue Isambard",FORT-DE-FRANCE,97234
Quennel,Duplanty,"97 rue de Lille",ASNIÈRES-SUR-SEINE,92600
Amber,Monjeau,"85 rue Goya","LE PERREUX-SUR-MARNE",94170
Pascaline,Laramée,"52 rue Gustave Eiffel",ROANNE,42300
Christian,Boutot,"51 Avenue des Tuileries",GRIGNY,91350
Victorine,L'Anglais,"21 Avenue des Pr'es",MONTIGNY-LÈS-METZ,57158
Florus,Ricard,"59 rue Charles Corbeau",FLEURY-LES-AUBRAIS,45400
Maurelle,Labbé,"58 route de Lyon",ISSY-LES-MOULINEAUX,92130
Christine,Denis,"85 rue Beauvau",MARSEILLE,13003
Philip,Arnoux,"20 avenue de Provence",VALLAURIS,06220
